sample	group	P	odds.ratio	Jaccard	intersection	union	FDR	LOGP	LOGFDR	ens_id	symbol
Apoe.PS19 Down	TCXbrown_4	0.546765013161382	1.01020219118743	0.00988700564971752	7	708	1	0.2621992831991	0	ENSMUSG00000020680,ENSMUSG00000020863,ENSMUSG00000023764,ENSMUSG00000024271,ENSMUSG00000026554,ENSMUSG00000029068,ENSMUSG00000042104	Taf15,Luc7l3,Sfi1,Elp2,Dcaf8,Ccnl2,Uggt2
Apoe.PS19 Down	TCXgreen_2	0.998452640050436	0.149899697884727	0.00142045454545455	1	704	1	0.000672530345165903	0	ENSMUSG00000024480	Ap3s1
Apoe.PS19 Down	DLPFCbrown_2	0.218841026411356	1.34679589054536	0.0151933701657459	11	724	1	0.659871256955513	0	ENSMUSG00000004562,ENSMUSG00000021375,ENSMUSG00000027167,ENSMUSG00000034801,ENSMUSG00000034998,ENSMUSG00000038127,ENSMUSG00000039007,ENSMUSG00000039621,ENSMUSG00000058325,ENSMUSG00000071757,ENSMUSG00000075415	Arhgef40,Kif13a,Elp4,Sos2,Foxn2,Ccdc50,Cpq,Prex1,Dock1,Zhx2,Fnbp1
Apoe.PS19 Down	TCXyellow_2	0.56713303845796	0.981456657264589	0.0175	14	800	1	0.246315052057963	0	ENSMUSG00000008734,ENSMUSG00000015839,ENSMUSG00000018199,ENSMUSG00000021375,ENSMUSG00000022749,ENSMUSG00000024593,ENSMUSG00000025978,ENSMUSG00000031885,ENSMUSG00000034801,ENSMUSG00000039007,ENSMUSG00000041702,ENSMUSG00000058325,ENSMUSG00000062901,ENSMUSG00000078429	Gprc5b,Nfe2l2,Ro60,Kif13a,Tbc1d23,Megf10,Rftn2,Cbfb,Sos2,Cpq,Btbd7,Dock1,Klhl24,Ctdsp2
Apoe.PS19 Down	DLPFCyellow_3	0.976591507934023	0.402107495823276	0.00420168067226891	3	714	1	0.0102870564940709	0	ENSMUSG00000022914,ENSMUSG00000038822,ENSMUSG00000055067	Brwd1,Hace1,Smyd3
Apoe.PS19 Down	PHGbrown_3	0.971563597867301	0.457229797525203	0.00547945205479452	4	730	1	0.0125287655234779	0	ENSMUSG00000006576,ENSMUSG00000020656,ENSMUSG00000024480,ENSMUSG00000045658	Slc4a3,Grhl1,Ap3s1,Pid1
Apoe.PS19 Down	DLPFCblue_3	0.999999659111216	0.0642114390073134	0.00123152709359606	1	812	1	1.48046142865309e-07	0	ENSMUSG00000030447	Cyfip1
Apoe.PS19 Down	TCXturquoise_1	0.999999973453441	0.0929213212670117	0.00226500566251416	2	883	1	1.1529024315429e-08	0	ENSMUSG00000030447,ENSMUSG00000031639	Cyfip1,Tlr3
Apoe.PS19 Down	PHGturquoise_2	0.996375128589641	0.173046911079145	0.00144300144300144	1	693	1	0.00157712181305832	0	ENSMUSG00000030447	Cyfip1
Apoe.PS19 Down	DLPFCturquoise_1	0.999854682299118	0.403509966994403	0.0121951219512195	12	984	1	6.31152616094454e-05	0	ENSMUSG00000020070,ENSMUSG00000021013,ENSMUSG00000022701,ENSMUSG00000026554,ENSMUSG00000029276,ENSMUSG00000030982,ENSMUSG00000032393,ENSMUSG00000033059,ENSMUSG00000039934,ENSMUSG00000040594,ENSMUSG00000042104,ENSMUSG00000042298	Rufy2,Ttc8,Ccdc191,Dcaf8,Glmn,Vps35l,Dpp8,Pygb,Gsap,Ranbp17,Uggt2,Ttc19
Apoe.PS19 Down	TCXturquoise_3	0.999832527935425	0.252727476013435	0.00490196078431373	4	816	1	7.27382845032344e-05	0	ENSMUSG00000026836,ENSMUSG00000027896,ENSMUSG00000061665,ENSMUSG00000063450	Acvr1,Slc16a4,Cd2ap,Syne2
Apoe.PS19 Down	TCXbrown_3	0.992238554757788	0.456417054384602	0.00863131935881628	7	811	1	0.00338390187829875	0	ENSMUSG00000009907,ENSMUSG00000015357,ENSMUSG00000022701,ENSMUSG00000031134,ENSMUSG00000032407,ENSMUSG00000037818,ENSMUSG00000042851	Vps4b,Clpx,Ccdc191,Rbmx,U2surp,Abhd18,Zc3h6
Apoe.PS19 Down	PHGbrown_2	0.999987268604872	0.137505074787891	0.0025	2	800	1	5.52920984824083e-06	0	ENSMUSG00000025730,ENSMUSG00000031906	Rab40c,Smpd3
Apoe.PS19 Down	TCXbrown_2	0.999721150093181	0.263816297058035	0.00495049504950495	4	808	1	0.000121119863726894	0	ENSMUSG00000001627,ENSMUSG00000028676,ENSMUSG00000032637,ENSMUSG00000036779	Ifrd1,Srsf10,Atxn2l,Tent4b
Apoe.PS19 Down	PHGblue_4	0.992994338450437	0.27667222298629	0.00281293952180028	2	711	1	0.0030532276241993	0	ENSMUSG00000001627,ENSMUSG00000021413	Ifrd1,Prpf4b
Apoe.PS19 Down	PHGyellow_1	0.123769546032245	1.27735182503914	0.0333692142088267	31	929	1	0.907386201981225	0	ENSMUSG00000000794,ENSMUSG00000001260,ENSMUSG00000001700,ENSMUSG00000008734,ENSMUSG00000018199,ENSMUSG00000018849,ENSMUSG00000019132,ENSMUSG00000020044,ENSMUSG00000020263,ENSMUSG00000021375,ENSMUSG00000022817,ENSMUSG00000027111,ENSMUSG00000027167,ENSMUSG00000028127,ENSMUSG00000031015,ENSMUSG00000031214,ENSMUSG00000031337,ENSMUSG00000031885,ENSMUSG00000032216,ENSMUSG00000032253,ENSMUSG00000032702,ENSMUSG00000038056,ENSMUSG00000038127,ENSMUSG00000039952,ENSMUSG00000047786,ENSMUSG00000052430,ENSMUSG00000056515,ENSMUSG00000057329,ENSMUSG00000061665,ENSMUSG00000063450,ENSMUSG00000063870	Kcnn3,Gabrg1,Gramd3,Gprc5b,Ro60,Wwc1,BC005537,Timp3,Appl2,Kif13a,Itgb5,Itga6,Elp4,Abcd3,Swap70,Ophn1,Mtm1,Cbfb,Nedd4,Phip,Kank1,Kmt2c,Ccdc50,Dag1,Lix1,Bmpr1b,Rab31,Bcl2,Cd2ap,Syne2,Chd4
Apoe.PS19 Down	TCXbrown_1	0.997925160092777	0.466769414911835	0.0120746432491767	11	911	1	0.000902027627934997	0	ENSMUSG00000020070,ENSMUSG00000021013,ENSMUSG00000021710,ENSMUSG00000022914,ENSMUSG00000027282,ENSMUSG00000032393,ENSMUSG00000032409,ENSMUSG00000039934,ENSMUSG00000040594,ENSMUSG00000042298,ENSMUSG00000062627	Rufy2,Ttc8,Nln,Brwd1,Mtch2,Dpp8,Atr,Gsap,Ranbp17,Ttc19,Mysm1
Apoe.PS19 Down	DLPFCblue_2	0.999994098129797	0.225408336708325	0.00560538116591928	5	892	1	2.56315722588471e-06	0	ENSMUSG00000021838,ENSMUSG00000026821,ENSMUSG00000027829,ENSMUSG00000048058,ENSMUSG00000115338	Samd4,Ralgds,Ccnl1,Ldlrad3,Pnp
Apoe.PS19 Down	DLPFCyellow_2	0.989719554448796	0.422384518965456	0.00651041666666667	5	768	1	0.00448784904861043	0	ENSMUSG00000026384,ENSMUSG00000028184,ENSMUSG00000032594,ENSMUSG00000041923,ENSMUSG00000052572	Ptpn4,Adgrl2,Ip6k1,Nol4,Dlg2
Apoe.PS19 Down	PHGbrown_4	0.345324638443415	1.22767475184264	0.0113798008534851	8	703	1	0.461772434224304	0	ENSMUSG00000003378,ENSMUSG00000020627,ENSMUSG00000030257,ENSMUSG00000032589,ENSMUSG00000032594,ENSMUSG00000040276,ENSMUSG00000058589,ENSMUSG00000059602	Grik5,Klhl29,Srgap3,Bsn,Ip6k1,Pacsin1,Anks1b,Syn3
Apoe.PS19 Down	PHGblue_2	0.982613526147516	0.381345175708991	0.00417246175243394	3	719	1	0.00761726188774698	0	ENSMUSG00000020070,ENSMUSG00000022701,ENSMUSG00000033059	Rufy2,Ccdc191,Pygb
Apoe.PS19 Down	PHGblue_3	0.97305604389264	0.453014474988724	0.00547195622435021	4	731	1	0.0118621454948782	0	ENSMUSG00000020530,ENSMUSG00000021013,ENSMUSG00000032393,ENSMUSG00000032409	Ggnbp2,Ttc8,Dpp8,Atr
Apoe.PS19 Down	DLPFCturquoise_2	0.999679116010489	0.344145931987858	0.00803673938002296	7	871	1	0.000139380509658649	0	ENSMUSG00000001415,ENSMUSG00000001627,ENSMUSG00000004980,ENSMUSG00000024143,ENSMUSG00000027665,ENSMUSG00000030846,ENSMUSG00000032386	Smg5,Ifrd1,Hnrnpa2b1,Rhoq,Pik3ca,Tial1,Trip4
Apoe.PS19 Up	PHGblue_1	0.401695853619665	1.11193750895742	0.01625	13	800	1	0.396102651114714	0	ENSMUSG00000010376,ENSMUSG00000012405,ENSMUSG00000015733,ENSMUSG00000021149,ENSMUSG00000021832,ENSMUSG00000022205,ENSMUSG00000022956,ENSMUSG00000024248,ENSMUSG00000025428,ENSMUSG00000027566,ENSMUSG00000033379,ENSMUSG00000034566,ENSMUSG00000038717	Nedd8,Rpl15,Capza2,Gtpbp4,Psmc6,Sub1,Atp5o,Cox7a2l,Atp5a1,Psma7,Atp6v0b,Atp5h,Atp5l
Apoe.PS19 Up	TCXblue_1	0.690952198266764	0.93585430214765	0.0393215111796453	51	1297	1	0.160551997122281	0	ENSMUSG00000000567,ENSMUSG00000001768,ENSMUSG00000002688,ENSMUSG00000004328,ENSMUSG00000008305,ENSMUSG00000010095,ENSMUSG00000017009,ENSMUSG00000019232,ENSMUSG00000020422,ENSMUSG00000020611,ENSMUSG00000021379,ENSMUSG00000021750,ENSMUSG00000022037,ENSMUSG00000022108,ENSMUSG00000024558,ENSMUSG00000024978,ENSMUSG00000025006,ENSMUSG00000025085,ENSMUSG00000025666,ENSMUSG00000026223,ENSMUSG00000026424,ENSMUSG00000026473,ENSMUSG00000027447,ENSMUSG00000028514,ENSMUSG00000028603,ENSMUSG00000028982,ENSMUSG00000030246,ENSMUSG00000031565,ENSMUSG00000031610,ENSMUSG00000031700,ENSMUSG00000033420,ENSMUSG00000034165,ENSMUSG00000035805,ENSMUSG00000035877,ENSMUSG00000036885,ENSMUSG00000037706,ENSMUSG00000038156,ENSMUSG00000039701,ENSMUSG00000040055,ENSMUSG00000040624,ENSMUSG00000042682,ENSMUSG00000045608,ENSMUSG00000048388,ENSMUSG00000050965,ENSMUSG00000052397,ENSMUSG00000052942,ENSMUSG00000053470,ENSMUSG00000055320,ENSMUSG00000058835,ENSMUSG00000064036,ENSMUSG00000079484	Sox9,Rin2,Prkd1,Hif3a,Tle1,Slc3a2,Sdc4,Etnppl,Tns3,Gna13,Id4,Fam107a,Clu,Itm2b,Mapk4,Gpam,Sorbs1,Ablim1,Tmem47,Itm2c,Gpr37l1,Glul,Cst3,Usp24,Scp2,Slc25a33,Ldhb,Fgfr1,Scrg1,Gpt2,Antxr1,Ccnd3,Mlc1,Zhx3,Arhgef26,Cd81,Spon1,Usp53,Gjb6,Plekhg1,Selenok,Dbx2,Fam171b,Prkca,Ezr,Glis3,Kdm3a,Tead1,Abi1,Mro,Phyhd1
Apoe.PS19 Up	DLPFCblue_4	0.552062365862714	0.992165979183853	0.0169082125603865	14	828	1	0.258011857741655	0	ENSMUSG00000015575,ENSMUSG00000016559,ENSMUSG00000025006,ENSMUSG00000025351,ENSMUSG00000026482,ENSMUSG00000028128,ENSMUSG00000029313,ENSMUSG00000031700,ENSMUSG00000031983,ENSMUSG00000037706,ENSMUSG00000040624,ENSMUSG00000052942,ENSMUSG00000055538,ENSMUSG00000073418	Atp6v0e,H3f3b,Sorbs1,Cd63,Rgl1,F3,Aff1,Gpt2,2310022B05Rik,Cd81,Plekhg1,Glis3,Zcchc24,C4b
Apoe.PS19 Up	TCXturquoise_2	0.999992823687018	0.201286936579185	0.00449438202247191	4	890	1	3.11664431145348e-06	0	ENSMUSG00000004040,ENSMUSG00000025283,ENSMUSG00000025351,ENSMUSG00000029313	Stat3,Sat1,Cd63,Aff1
Apoe.PS19 Up	PHGturquoise_1	0.999999940256929	0.260860690642661	0.00914913083257091	10	1093	1	2.5946086813994e-08	0	ENSMUSG00000004040,ENSMUSG00000007872,ENSMUSG00000021133,ENSMUSG00000024998,ENSMUSG00000025006,ENSMUSG00000025283,ENSMUSG00000025351,ENSMUSG00000026385,ENSMUSG00000028249,ENSMUSG00000034640	Stat3,Id3,Susd6,Plce1,Sorbs1,Sat1,Cd63,Dbi,Sdcbp,Tiparp
